sentence,stanceConsolidated,stance,publishDate,title,publisherGroup,publisher,category,keywordGroups,keywords,author,morph_analysis,sentence_count,word_count,flesch_score,dependency_tree_height,named_entities,named_entities_count,noun_phrases,noun_phrases_count,adjectives,adjectives_count,quotes_count,quoted_words,quoted_words_count,diminutives,diminutives_count,superlatives,superlatives_count,conditionals,conditionals_count,translatives,translatives_count,indirects,indirects_count,punctuations_count,stopwords,stopwords_count,unique_stopwords,unique_stopwords_count,bw_count,has_against_bigram,has_support_bigram,framing_against,framing_support,ekilex_sentiment,emolex_sentiment,eki_emotion,estbert_sentiment,xlmroberta_sentiment
"Tuneesia rannavalve päästis 11 migranti, kelle paat hakkas laupäeval Sfaxi ranniku lähistel veega täituma, ütles rannavalve pressiesindaja leitnant Houssameddine Jbabli.",4,supportive,24.05.2020 12:23,Koroonapiirangute lõppedes hakkab inimkaubandus Vahemerel taas hoogu koguma,UuedUudised,UuedUudised,Maailm,['ränne'],['migra'],,"Text(text='Tuneesia rannavalve päästis 11 migranti, kelle paat hakkas laupäeval Sfaxi ranniku lähistel veega täituma, ütles rannavalve pressiesindaja leitnant Houssameddine Jbabli.')",1,20.0,53.01325581395349,6.0,"['Tuneesia', 'Sfaxi', 'Houssameddine Jbabli']",3.0,"[['Tuneesia', 'rannavalve'], ['11', 'migranti'], ['kelle', 'paat'], ['Sfaxi', 'ranniku'], ['rannavalve', 'pressiesindaja', 'leitnant']]",5.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['kelle', 'hakkas']",2.0,"['kelle', 'hakkas']",2,0.0,0,0,0,0,pos,pos,neg,neg,neu
"Sel on jällegi vähe pistmist immigrantide endi, küll aga USA ja NATO ning nende regionaalsete liitlaste poliitikaga viimastel aastatel.",3,neutral,16.11.2015 12:26,John Morgan: 6 võimalust Pariisi rünnakutele vastata,UuedUudised,UuedUudised,Arvamus,['ränne'],['migra'],,"Text(text='Sel on jällegi vähe pistmist immigrantide endi, küll aga USA ja NATO ning nende regionaalsete liitlaste poliitikaga viimastel aastatel.')",1,19.0,68.94500000000002,6.0,"['USA', 'NATO']",2.0,"[['pistmist', 'immigrantide'], ['regionaalsete', 'liitlaste', 'poliitikaga'], ['viimastel', 'aastatel']]",3.0,"['regionaalsete', 'viimastel']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,"['sel', 'on', 'endi', 'küll', 'aga', 'ja', 'ning', 'nende']",8.0,"['sel', 'ning', 'aga', 'nende', 'küll', 'on', 'ja', 'endi']",8,0.0,0,0,0,0,neu,neu,pos,neg,neg
"Et Eesti valitsuse seisukohtadega on kooskõlas ka see, kui riik peab hakkama meediaettevõtetele korraldama koolitusi ja neid motiveerima kirjutama immigratsioonist viisil, mis ei ole diskrimineeriv ehk sekkuma ajakirjandusvabadusse?” küsis Martin Helme üle.”",4,supportive,07.11.2018 13:30,"Arutelu Marrakechis leppe üle: Jüri Ratase valitsust ei huvita see, millele alla kirjutatakse",UuedUudised,UuedUudised,Eesti,['ränne'],['migra'],,"Text(text='Et Eesti valitsuse seisukohtadega on kooskõlas ka see, kui riik peab hakkama meediaettevõtetele korraldama koolitusi ja neid motiveerima kirjutama immigratsioonist viisil, mis ei ole diskrimineeriv ehk sekkuma ajakirjandusvabadusse?” küsis Martin Helme üle.”')",1,32.0,25.805000000000035,8.0,"['Eesti', 'Martin Helme']",2.0,"[['Eesti', 'valitsuse', 'seisukohtadega'], ['immigratsioonist', 'viisil']]",2.0,['diskrimineeriv'],1.0,2.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,6.0,"['et', 'on', 'ka', 'see', 'kui', 'peab', 'hakkama', 'ja', 'neid', 'mis', 'ei', 'ole', 'ehk', 'üle']",14.0,"['peab', 'hakkama', 'neid', 'mis', 'et', 'ei', 'ka', 'ehk', 'kui', 'üle', 'ole', 'on', 'ja', 'see']",14,0.0,1,0,0,1,pos,neg,neg,neu,neu
"Kuid on immigrantide hord, kes parema elu nimel on valmis ennast kasvõi neegrist valgeks valetama, et vaid selle parema elu juurde kuidagi saada.",1,against,25.02.2021 08:20,Harri Kingo: Kes on eestlane?,UuedUudised,UuedUudised,Arvamus,"['ränne', 'rass']","['migra', '([\\W ]|^)neeg']",,"Text(text='Kuid on immigrantide hord, kes parema elu nimel on valmis ennast kasvõi neegrist valgeks valetama, et vaid selle parema elu juurde kuidagi saada.')",1,23.0,75.95306122448983,5.0,[],0.0,"[['immigrantide', 'hord'], ['parema', 'elu'], ['parema', 'elu']]",3.0,"['parema', 'valgeks', 'parema']",3.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,['valgeks'],1.0,[],0.0,3.0,"['kuid', 'on', 'kes', 'on', 'ennast', 'kasvõi', 'et', 'vaid', 'selle', 'juurde', 'kuidagi', 'saada']",12.0,"['saada', 'kuidagi', 'kes', 'et', 'kasvõi', 'selle', 'on', 'vaid', 'kuid', 'juurde', 'ennast']",11,0.0,1,0,0,0,pos,neg,pos,neg,neg
"Jõukuse jälgedes sinna tormamine on kaotanud igasuguse mõtte, sest oma raha eest migrandimassi poputamine neelab lähiaastatel heaoluühiskonna alla ja Lääne vabadused vannuvad alla neile, kellele liberaalse demokraatia eetikast ja moraalist on oma keskaegses vägivallakultuses täiesti suva.",2,against,08.07.2019 06:26,Kadakaeurooplus: miks tahab eestlane rahvusmatsi asemel eurovurle olla?,UuedUudised,UuedUudised,Arvamus,['ränne'],['migra'],,"Text(text='Jõukuse jälgedes sinna tormamine on kaotanud igasuguse mõtte, sest oma raha eest migrandimassi poputamine neelab lähiaastatel heaoluühiskonna alla ja Lääne vabadused vannuvad alla neile, kellele liberaalse demokraatia eetikast ja moraalist on oma keskaegses vägivallakultuses täiesti suva.')",1,36.0,11.14200000000004,10.0,['Lääne'],1.0,"[['Jõukuse', 'jälgedes'], ['igasuguse', 'mõtte'], ['oma', 'raha'], ['migrandimassi', 'poputamine'], ['liberaalse', 'demokraatia', 'eetikast'], ['keskaegses', 'vägivallakultuses']]",6.0,"['liberaalse', 'keskaegses']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['sinna', 'on', 'igasuguse', 'sest', 'oma', 'eest', 'alla', 'ja', 'alla', 'neile', 'kellele', 'ja', 'on', 'oma', 'täiesti']",15.0,"['kellele', 'täiesti', 'oma', 'neile', 'igasuguse', 'sinna', 'alla', 'on', 'sest', 'ja', 'eest']",11,1.0,0,0,0,0,pos,pos,neg,neg,neg
"Nüüd näeb kogu maailm, mis hakkab rändepakti rakendamise järel toimuma, sest islamisõdalasi hakatakse laiali paigutama üle maailma.",1,against,12.12.2018 07:45,rünnak täis tähenduslikke märke,UuedUudised,UuedUudised,Arvamus,"['ränne', 'rahvus']","['rände', 'islam']",,"Text(text='Nüüd näeb kogu maailm, mis hakkab rändepakti rakendamise järel toimuma, sest islamisõdalasi hakatakse laiali paigutama üle maailma.')",1,17.0,61.81513513513515,7.0,[],0.0,"[['kogu', 'maailm'], ['rändepakti', 'rakendamise']]",2.0,['kogu'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['nüüd', 'kogu', 'mis', 'hakkab', 'järel', 'sest', 'hakatakse', 'üle']",8.0,"['kogu', 'mis', 'nüüd', 'hakkab', 'üle', 'järel', 'sest', 'hakatakse']",8,1.0,1,0,1,0,neu,neu,neg,neg,neg
"Rõivas oleks rändekriisi ajal Eesti pagulasi täis lasknud, aga õnneks tahtsid nood pigem Merkeli paradiisi.",2,against,18.05.2019 13:07,Reformierakond on üks Euroopa tuksi keeranud peavooluparteidest,UuedUudised,UuedUudised,Eesti,"['ränne', 'pagulased']","['rände', 'pagula']",,"Text(text='Rõivas oleks rändekriisi ajal Eesti pagulasi täis lasknud, aga õnneks tahtsid nood pigem Merkeli paradiisi.')",1,15.0,81.82375000000002,4.0,"['Eesti', 'Merkeli']",2.0,"[['Eesti', 'pagulasi'], ['Merkeli', 'paradiisi']]",2.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,['oleks'],1.0,['õnneks'],1.0,[],0.0,2.0,"['oleks', 'aga', 'nood', 'pigem']",4.0,"['nood', 'oleks', 'aga', 'pigem']",4,0.0,0,0,0,0,pos,neu,pos,neg,neg
"aasta jaanuarist maini saabus üle mere Euroopasse 193333 migranti ja põgenikku, merel hukkus vähemalt 1398 inimest.",3,neutral,26.05.2017 16:28,Sel aastal on Euroopasse seilanud juba ligi 70 000 migranti,UuedUudised,UuedUudised,Maailm,"['ränne', 'pagulased']","['migra', 'põgenik']",,"Text(text='aasta jaanuarist maini saabus üle mere Euroopasse 193333 migranti ja põgenikku, merel hukkus vähemalt 1398 inimest.')",1,16.0,80.26029411764709,5.0,['Euroopasse'],1.0,"[['aasta', 'jaanuarist'], ['193333', 'migranti'], ['1398', 'inimest']]",3.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,"['üle', 'ja', 'vähemalt']",3.0,"['ja', 'üle', 'vähemalt']",3,0.0,0,0,0,0,neg,pos,neg,neg,neg
Humanitaarorganisatsiooni Refugees International jurist Izza Leghtas kommenteeris sellist sammu õõvastava vaenulikkuse ja ksenofoobia ilminguna asüülitaotlejate ja põgenike vastu.,3,neutral,06.10.2016 17:03,Taanis jagab immigratsioonivastane partei enesekaitseks kasutatavaid gaasipihusteid,UuedUudised,UuedUudised,Maailm,"['pagulased', 'paremäärmus']","['asüül', 'põgenik', 'ksenofoob']",,Text(text='Humanitaarorganisatsiooni Refugees International jurist Izza Leghtas kommenteeris sellist sammu õõvastava vaenulikkuse ja ksenofoobia ilminguna asüülitaotlejate ja põgenike vastu.'),1,18.0,18.37189189189189,5.0,"['Refugees International', 'Izza Leghtas']",2.0,"[['International', 'jurist'], ['sellist', 'sammu'], ['õõvastava', 'vaenulikkuse']]",3.0,['õõvastava'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,1.0,"['sellist', 'ja', 'ja', 'vastu']",4.0,"['vastu', 'ja', 'sellist']",3,0.0,0,0,0,0,neu,neg,pos,neg,neg
"Pagulaskriisi lahendamise seisukohast on oluline ka ühise tegevuskava elluviimine ja koostöö Türgiga,” ütles Rõivas.“Meie põhisõnum on, et peame olemasolevad kokkulepped võimalikult kiirelt ellu viima ning hoiduma sisepiiride ehitamisest Schengeni alal,” lisas peaminister.”",4,supportive,12.11.2015 08:46,Eesti panustab loodavasse Aafrika fondi 150 000 euroga,UuedUudised,UuedUudised,Eesti,['pagulased'],['pagula'],,"Text(text='Pagulaskriisi lahendamise seisukohast on oluline ka ühise tegevuskava elluviimine ja koostöö Türgiga,” ütles Rõivas.“Meie põhisõnum on, et peame olemasolevad kokkulepped võimalikult kiirelt ellu viima ning hoiduma sisepiiride ehitamisest Schengeni alal,” lisas peaminister.”')",2,16.5,58.22850000000001,5.0,"['Türgiga', 'Rõivas', 'Schengeni']",1.5,"[['Pagulaskriisi', 'lahendamise', 'seisukohast'], ['ühise', 'tegevuskava', 'elluviimine'], ['Meie', 'põhisõnum'], ['olemasolevad', 'kokkulepped'], ['sisepiiride', 'ehitamisest'], ['Schengeni', 'alal']]",3.0,"['oluline', 'ühise', 'olemasolevad']",1.5,2.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.5,"['on', 'ka', 'ja', 'meie', 'on', 'et', 'peame', 'ning']",4.0,"['peame', 'ning', 'et', 'ka', 'on', 'meie', 'ja']",7,0.0,0,0,0,0,pos,pos,pos,neg,pos
"„Esmaspäeval langetas Soome poliitilise otsuse, et tööränne ilma kohustusliku karantiinireeglita on võimalik 14. maist.”",4,supportive,12.05.2020 00:05,Soome turistita on turismisektoril keeruline kriisist välja tulla,EkspressGrupp,Ärileht,,['ränne'],['ränne'],Siiri Liiva,"Text(text='„Esmaspäeval langetas Soome poliitilise otsuse, et tööränne ilma kohustusliku karantiinireeglita on võimalik 14. maist.”')",1,14.0,65.96125000000002,5.0,['Soome'],1.0,"[['poliitilise', 'otsuse'], ['kohustusliku', 'karantiinireeglita'], ['14.', 'maist']]",3.0,"['poliitilise', 'kohustusliku', 'võimalik']",3.0,2.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['et', 'ilma', 'on']",3.0,"['on', 'ilma', 'et']",3,0.0,0,0,0,0,neg,neu,neg,neu,neu
Esiteks pidi akadeemia hakkama välistudengite motivatsioonivestluste üleskirjutuse juurde lisama ekraanitõmmise Skype’i videokõnest.,3,neutral,15.09.2017 09:12,Politsei tõmbas Euroülikooli neegrirallile kriipsu peale,UuedUudised,UuedUudised,Eesti,['välistudengid'],['välistuden'],,Text(text='Esiteks pidi akadeemia hakkama välistudengite motivatsioonivestluste üleskirjutuse juurde lisama ekraanitõmmise Skype’i videokõnest.'),1,12.0,2.108000000000004,8.0,['Skype’i'],1.0,"[['välistudengite', 'motivatsioonivestluste', 'üleskirjutuse'], ['Skype’i', 'videokõnest']]",2.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,1.0,"['pidi', 'hakkama', 'juurde']",3.0,"['hakkama', 'pidi', 'juurde']",3,0.0,0,0,0,0,neu,pos,pos,neu,neu
"Shamsal õnnestus saata kiri immigratsiooniadvokaadile, kellega ta oli varem Londonis kohtunud.",4,supportive,25.02.2021 14:08,Dubai vangistatud printsess õhutab Briti politseid oma õe röövimise juurdlust taasalustama,EkspressGrupp,Delfi,,['ränne'],['migra'],Lauri Laugen,"Text(text='Shamsal õnnestus saata kiri immigratsiooniadvokaadile, kellega ta oli varem Londonis kohtunud.')",1,11.0,62.62500000000003,5.0,['Londonis'],1.0,[],0.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,"['kellega', 'ta', 'oli']",3.0,"['kellega', 'oli', 'ta']",3,0.0,0,0,0,0,pos,neu,pos,neu,pos
"Otsest sidet massiimmigratsiooni ja seksuaalkuritegude sagenemise vahel on olnud raske tõestada, kuna Rootsi valitsus keeldub järjekindlalt avalikustamast infot kriminaalide etnilise päritolu kohta.",3,neutral,09.05.2018 07:27,"Rootsis vägistati tütarlaps: jäljed viivad sisserändajateni, kuid uurimine on taas takerdunud",UuedUudised,UuedUudised,Maailm,['ränne'],['migra'],,"Text(text='Otsest sidet massiimmigratsiooni ja seksuaalkuritegude sagenemise vahel on olnud raske tõestada, kuna Rootsi valitsus keeldub järjekindlalt avalikustamast infot kriminaalide etnilise päritolu kohta.')",1,22.0,27.72760869565218,7.0,['Rootsi valitsus'],1.0,"[['Otsest', 'sidet'], ['Rootsi', 'valitsus'], ['etnilise', 'päritolu']]",3.0,"['otsest', 'raske', 'etnilise']",3.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,"['ja', 'vahel', 'on', 'olnud', 'kuna', 'kohta']",6.0,"['kohta', 'kuna', 'olnud', 'vahel', 'on', 'ja']",6,0.0,0,0,0,0,neg,neg,neg,neg,neg
MTÜ Mondo töö Ida-Ukrainas keskendub ka järgmistel kuudel sisepõgenikele ning konfliktiäärsetele elanikele.,4,supportive,06.04.2017 09:48,Välisministeerium eraldas humanitaarabiks Ukrainas 150 000 eurot,EkspressGrupp,Delfi,,['pagulased'],['põgenik'],,Text(text='MTÜ Mondo töö Ida-Ukrainas keskendub ka järgmistel kuudel sisepõgenikele ning konfliktiäärsetele elanikele.'),1,12.0,49.48400000000001,6.0,"['MTÜ Mondo', 'Ida-Ukrainas']",2.0,"[['Mondo', 'töö'], ['järgmistel', 'kuudel', 'sisepõgenikele'], ['konfliktiäärsetele', 'elanikele']]",3.0,"['järgmistel', 'konfliktiäärsetele']",2.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,1.0,"['ka', 'järgmistel', 'ning']",3.0,"['ning', 'järgmistel', 'ka']",3,0.0,0,0,0,0,neu,pos,neg,neu,neu
"Ta lisas pahaendeliselt, et kui Euroopa ei hakka põgenikekoormat õiglasemalt jagama, võib osutuda vajalikuks Schengeni viisaruumi sisepiirid taas kinni panna.",3,neutral,20.08.2015 21:30,Euroopa õmbluskohti käristavad põhja suunduvad immigrandid,EkspressGrupp,Eesti Päevaleht,,['pagulased'],['põgenik'],,"Text(text='Ta lisas pahaendeliselt, et kui Euroopa ei hakka põgenikekoormat õiglasemalt jagama, võib osutuda vajalikuks Schengeni viisaruumi sisepiirid taas kinni panna.')",1,20.0,56.94813953488372,7.0,"['Euroopa', 'Schengeni']",2.0,"[['Schengeni', 'viisaruumi', 'sisepiirid']]",1.0,['vajalikuks'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,['vajalikuks'],1.0,[],0.0,3.0,"['ta', 'et', 'kui', 'ei', 'hakka', 'võib']",6.0,"['ei', 'et', 'ta', 'võib', 'kui', 'hakka']",6,0.0,0,0,0,0,pos,neg,pos,neg,neg
"Ka seesama Aquarius on immigrante üles korjanud otse Liibüa rannavalve nina alt, takistades neid põgenikke Aafrikasse tagasi viimast.",3,neutral,11.06.2018 06:02,Skandaalne immigrante päästev laev Aquarius seilab nüüd Lendava Hollandlase kombel,UuedUudised,UuedUudised,Maailm,"['ränne', 'pagulased']","['migra', 'põgenik']",,"Text(text='Ka seesama Aquarius on immigrante üles korjanud otse Liibüa rannavalve nina alt, takistades neid põgenikke Aafrikasse tagasi viimast.')",1,18.0,63.62815789473686,4.0,"['Aquarius', 'Liibüa', 'Aafrikasse']",3.0,"[['seesama', 'Aquarius'], ['Liibüa', 'rannavalve', 'nina'], ['neid', 'põgenikke']]",3.0,['viimast'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,"['ka', 'seesama', 'on', 'üles', 'alt', 'neid', 'tagasi']",7.0,"['üles', 'neid', 'seesama', 'tagasi', 'ka', 'alt', 'on']",7,0.0,0,0,0,0,neg,neg,pos,neg,neg
"Vastusena aitasid umbes sada inimõiguslast toimetada Prantsusmaale 30 migranti, mis viis aga vastasseisuni kohaliku politseiga.",4,supportive,26.01.2021 15:23,Prantsusmaa tahab peatada rändevastase protestirühmituse Generation Identitaire tegevuse,UuedUudised,UuedUudised,Maailm,['ränne'],['migra'],,"Text(text='Vastusena aitasid umbes sada inimõiguslast toimetada Prantsusmaale 30 migranti, mis viis aga vastasseisuni kohaliku politseiga.')",1,15.0,55.38625000000003,5.0,['Prantsusmaale'],1.0,"[['sada', 'inimõiguslast'], ['30', 'migranti'], ['kohaliku', 'politseiga']]",3.0,['kohaliku'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,2.0,"['umbes', 'mis', 'aga']",3.0,"['aga', 'umbes', 'mis']",3,0.0,0,0,0,0,neu,neg,neg,neg,neg
"Tuleb mõista, miks kardetakse immigratsiooni, see polegi lihtne teema.",3,neutral,08.10.2020 19:00,"Sofia Rubina-Hunter: Eestis saame pakkuda oma tütrele stabiilset elu, mis USAs oleks keeruline",EkspressGrupp,UuedUudised,,['ränne'],['migra'],Katariina Ratasepp,"Text(text='Tuleb mõista, miks kardetakse immigratsiooni, see polegi lihtne teema.')",1,9.0,92.86285714285717,6.0,[],0.0,"[['lihtne', 'teema']]",1.0,['lihtne'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,3.0,"['tuleb', 'miks', 'see']",3.0,"['miks', 'tuleb', 'see']",3,0.0,0,0,0,0,neg,neg,neg,neg,neg
"Pole meiegi naisõiguslased paremad – ma ei mäleta ka seda, et Eestis oleks keegi tundnud avalikult huvi selle süürlanna vastu, kelle tema abikaasa Tallinnas põlema süütas ja ta sellega sandistas – temast ei räägita, küll aga noorest neegrist, keda bussijuht väidetavalt olevat solvanud.",1,against,05.10.2018 07:17,"Feministid, miks te ei märka koopamees Ahto Lobjakase naistevihkajalikkust?",UuedUudised,UuedUudised,Arvamus,"['rass', 'rahvus']","['([\\W ]|^)neeg', 'süürla']",,"Text(text='Pole meiegi naisõiguslased paremad – ma ei mäleta ka seda, et Eestis oleks keegi tundnud avalikult huvi selle süürlanna vastu, kelle tema abikaasa Tallinnas põlema süütas ja ta sellega sandistas – temast ei räägita, küll aga noorest neegrist, keda bussijuht väidetavalt olevat solvanud.')",1,41.0,26.196629213483178,10.0,"['Eestis', 'Tallinnas']",2.0,"[['meiegi', 'naisõiguslased'], ['selle', 'süürlanna'], ['tema', 'abikaasa'], ['noorest', 'neegrist']]",4.0,"['paremad', 'noorest']",2.0,0.0,[],0.0,[],0.0,[],0.0,['oleks'],1.0,[],0.0,['olevat'],1.0,7.0,"['pole', 'ma', 'ei', 'ka', 'seda', 'et', 'oleks', 'keegi', 'selle', 'vastu', 'kelle', 'tema', 'ja', 'ta', 'sellega', 'temast', 'ei', 'küll', 'aga', 'keda', 'olevat']",21.0,"['seda', 'ei', 'et', 'ta', 'vastu', 'küll', 'ma', 'pole', 'oleks', 'ja', 'ka', 'sellega', 'temast', 'tema', 'olevat', 'kelle', 'selle', 'aga', 'keegi', 'keda']",20,0.0,0,0,0,0,pos,neg,neg,neg,neg
"Mitte nii, nagu praegu, et tuhandete kilomeetrite kauguselt tuuakse või meelitatakse kohale hulga võõrtsivilisatsioonide esindajatest migrante, keda siis hakatakse jõuga põlisrahvuse hulka segama.",2,against,01.03.2019 13:39,Taavi Pärtel: müüdid rahvuskonservatiivide ümber ja tegelikkus,UuedUudised,UuedUudised,Arvamus,['ränne'],['migra'],,"Text(text='Mitte nii, nagu praegu, et tuhandete kilomeetrite kauguselt tuuakse või meelitatakse kohale hulga võõrtsivilisatsioonide esindajatest migrante, keda siis hakatakse jõuga põlisrahvuse hulka segama.')",1,23.0,37.64500000000002,7.0,[],0.0,"[['tuhandete', 'kilomeetrite', 'kauguselt'], ['jõuga', 'põlisrahvuse']]",2.0,[],0.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,4.0,"['mitte', 'nii', 'nagu', 'praegu', 'et', 'või', 'kohale', 'keda', 'siis', 'hakatakse', 'hulka']",11.0,"['mitte', 'või', 'et', 'hulka', 'keda', 'siis', 'nii', 'nagu', 'kohale', 'praegu', 'hakatakse']",11,0.0,0,0,0,0,neu,neu,neg,neg,neg
"See levib ksenofoobsete valimistulemuste näol.”Andersson ütles, et valitsus peaks panema rohkem rõhku Rootsi Demokraatide edu peatamisele ning konservatiivsete ja immigratsioonivastaste (“ebatolerantsete” ja “ksenofoobsete”) arvamuste vaigistamisele: “Me peame tegema kõik, et peatada ebatolerantsus ja ksenofoobia Rootsis.”Niisiis pidas Rootsi rahandusminister kõne, kus ta kutsus üles oponentide vaateid maha suruma, esindades erakonda, kes samal ajal räägib väsimatult demokraatia ja avatud ühiskonna väärtusest.”",4,supportive,03.06.2015 00:40,Rootsi rahandusminister: Rootsi Demokraadid tuleb peatada,UuedUudised,UuedUudised,Maailm,"['ränne', 'paremäärmus']","['migra', 'ksenofoob']",,"Text(text='See levib ksenofoobsete valimistulemuste näol.”Andersson ütles, et valitsus peaks panema rohkem rõhku Rootsi Demokraatide edu peatamisele ning konservatiivsete ja immigratsioonivastaste (“ebatolerantsete” ja “ksenofoobsete”) arvamuste vaigistamisele: “Me peame tegema kõik, et peatada ebatolerantsus ja ksenofoobia Rootsis.”Niisiis pidas Rootsi rahandusminister kõne, kus ta kutsus üles oponentide vaateid maha suruma, esindades erakonda, kes samal ajal räägib väsimatult demokraatia ja avatud ühiskonna väärtusest.”')",3,20.33333333333333,51.73,7.0,"['Andersson', 'Rootsi Demokraatide', 'Rootsis', 'Rootsi']",1.3333333333333333,"[['ksenofoobsete', 'valimistulemuste'], ['arvamuste', 'vaigistamisele'], ['Rootsi', 'rahandusminister'], ['oponentide', 'vaateid'], ['samal', 'ajal'], ['avatud', 'ühiskonna', 'väärtusest']]",2.0,"['ksenofoobsete', 'konservatiivsete', 'immigratsioonivastaste', 'ebatolerantsete', 'ksenofoobsete', 'avatud']",2.0,2.6666666666666665,"['ebatolerantsete', 'ksenofoobsete']",0.6666666666666666,[],0.0,[],0.0,['peaks'],0.3333333333333333,[],0.0,[],0.0,6.333333333333333,"['see', 'et', 'peaks', 'rohkem', 'ning', 'ja', 'ja', 'me', 'peame', 'tegema', 'kõik', 'et', 'ja', 'niisiis', 'pidas', 'kus', 'ta', 'üles', 'kes', 'samal', 'ja']",7.0,"['peame', 'ning', 'niisiis', 'samal', 'üles', 'kõik', 'rohkem', 'tegema', 'et', 'kus', 'ta', 'peaks', 'kes', 'me', 'ja', 'see', 'pidas']",17,0.3333333333333333,0,0,1,0,pos,neu,neg,neg,neg
Ceuta enklaavi Põhja-Aafrikas kolmapäeval jõuga tunginud 116 migranti saadeti neljapäeval Marokosse tagasi.,3,neutral,24.08.2018 08:46,Inimõiguslased on oma kaitse alla võtnud ka kõige vägivaldsemad migrandid,UuedUudised,UuedUudised,Maailm,['ränne'],['migra'],,Text(text='Ceuta enklaavi Põhja-Aafrikas kolmapäeval jõuga tunginud 116 migranti saadeti neljapäeval Marokosse tagasi.'),1,12.0,52.86800000000002,5.0,"['Ceuta', 'Põhja-Aafrikas', 'Marokosse']",3.0,"[['Ceuta', 'enklaavi'], ['Põhja-Aafrikas', 'kolmapäeval'], ['116', 'migranti']]",3.0,['tunginud'],1.0,0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,[],0.0,1.0,['tagasi'],1.0,['tagasi'],1,0.0,0,0,0,0,neg,neg,neu,neg,neu
"Orbįn ütles kohtumisel Ungaris visiidil viibiva Poola peaministri Beata Szydaoga, et migratsioon “tuleb peatada”, ning kordas üleskutset “Euroopa kaitseliini loomiseks” Kreeka põhjapiiril.",2,against,08.02.2016 15:12,Ungari peaminister: terroriohus on süüdi Lääne-Euroopa liidrid,UuedUudised,UuedUudised,Maailm,['ränne'],['migra'],,"Text(text='Orbįn ütles kohtumisel Ungaris visiidil viibiva Poola peaministri Beata Szydaoga, et migratsioon “tuleb peatada”, ning kordas üleskutset “Euroopa kaitseliini loomiseks” Kreeka põhjapiiril.')",1,22.0,55.54058823529414,6.0,"['Orbįn', 'Ungaris', 'Poola', 'Beata Szydaoga', 'Euroopa', 'Kreeka']",6.0,"[['Poola', 'peaministri'], ['Euroopa', 'kaitseliini', 'loomiseks'], ['Kreeka', 'põhjapiiril']]",3.0,['viibiva'],1.0,4.0,"['tuleb peatada', 'Euroopa kaitseliini loomiseks']",2.0,[],0.0,[],0.0,[],0.0,['loomiseks'],1.0,[],0.0,7.0,"['et', 'tuleb', 'ning']",3.0,"['tuleb', 'ning', 'et']",3,0.0,0,0,0,0,pos,pos,pos,pos,neu
